"GEO_ID","NAME","H001001"
"id","Geographic Area Name","Total"
"8710000US5122427","ZCTA5 22427, Virginia","1318"
"8710000US5122432","ZCTA5 22432, Virginia","241"
"8710000US5122433","ZCTA5 22433, Virginia","89"
"8710000US5122435","ZCTA5 22435, Virginia","1193"
"8710000US5122436","ZCTA5 22436, Virginia","323"
"8710000US5122437","ZCTA5 22437, Virginia","494"
"8710000US5122438","ZCTA5 22438, Virginia","232"
"8710000US5122443","ZCTA5 22443, Virginia","4807"
"8710000US5122448","ZCTA5 22448, Virginia","192"
"8710000US5122454","ZCTA5 22454, Virginia","1184"
"8710000US5122460","ZCTA5 22460, Virginia","1082"
"8710000US5122469","ZCTA5 22469, Virginia","1346"
"8710000US5122473","ZCTA5 22473, Virginia","3618"
"8710000US5122476","ZCTA5 22476, Virginia","170"
"8710000US5122480","ZCTA5 22480, Virginia","601"
"8710000US5122482","ZCTA5 22482, Virginia","1889"
"8710000US5122485","ZCTA5 22485, Virginia","9293"
"8710000US5122488","ZCTA5 22488, Virginia","888"
"8710000US5122503","ZCTA5 22503, Virginia","2812"
"8710000US5122504","ZCTA5 22504, Virginia","153"
"8710000US5122508","ZCTA5 22508, Virginia","5686"
"8710000US5122509","ZCTA5 22509, Virginia","18"
"8710000US5122511","ZCTA5 22511, Virginia","1007"
"8710000US5122514","ZCTA5 22514, Virginia","1101"
"8710000US5122520","ZCTA5 22520, Virginia","3268"
"8710000US5122529","ZCTA5 22529, Virginia","161"
"8710000US5122530","ZCTA5 22530, Virginia","192"
"8710000US5122534","ZCTA5 22534, Virginia","990"
"8710000US5122535","ZCTA5 22535, Virginia","284"
"8710000US5122538","ZCTA5 22538, Virginia","133"
"8710000US5122539","ZCTA5 22539, Virginia","1921"
"8710000US5122542","ZCTA5 22542, Virginia","758"
"8710000US5122546","ZCTA5 22546, Virginia","6479"
"8710000US5122548","ZCTA5 22548, Virginia","69"
"8710000US5122551","ZCTA5 22551, Virginia","7274"
"8710000US5122553","ZCTA5 22553, Virginia","4975"
"8710000US5122554","ZCTA5 22554, Virginia","17173"
"8710000US5122556","ZCTA5 22556, Virginia","8483"
"8710000US5122560","ZCTA5 22560, Virginia","3198"
"8710000US5122567","ZCTA5 22567, Virginia","1227"
"8710000US5122572","ZCTA5 22572, Virginia","2782"
"8710000US5122576","ZCTA5 22576, Virginia","1055"
"8710000US5122578","ZCTA5 22578, Virginia","1801"
"8710000US5122579","ZCTA5 22579, Virginia","124"
"8710000US5122580","ZCTA5 22580, Virginia","2104"
"8710000US5122601","ZCTA5 22601, Virginia","12521"
"8710000US5122602","ZCTA5 22602, Virginia","11156"
"8710000US5122603","ZCTA5 22603, Virginia","5671"
"8710000US5122610","ZCTA5 22610, Virginia","898"
"8710000US5122611","ZCTA5 22611, Virginia","3676"
"8710000US5122620","ZCTA5 22620, Virginia","1147"
"8710000US5122623","ZCTA5 22623, Virginia","271"
"8710000US5122624","ZCTA5 22624, Virginia","999"
"8710000US5122625","ZCTA5 22625, Virginia","1534"
"8710000US5122627","ZCTA5 22627, Virginia","362"
"8710000US5122630","ZCTA5 22630, Virginia","12856"
"8710000US5122637","ZCTA5 22637, Virginia","881"
"8710000US5122639","ZCTA5 22639, Virginia","267"
"8710000US5122640","ZCTA5 22640, Virginia","284"
"8710000US5122641","ZCTA5 22641, Virginia","178"
"8710000US5122642","ZCTA5 22642, Virginia","1894"
"8710000US5122643","ZCTA5 22643, Virginia","95"
