"GEO_ID","NAME","H001001"
"id","Geographic Area Name","Total"
"8710000US2963624","ZCTA5 63624, Missouri","1826"
"8710000US2963625","ZCTA5 63625, Missouri","284"
"8710000US2963626","ZCTA5 63626, Missouri","412"
"8710000US2963627","ZCTA5 63627, Missouri","1289"
"8710000US2963628","ZCTA5 63628, Missouri","6551"
"8710000US2963629","ZCTA5 63629, Missouri","640"
"8710000US2963630","ZCTA5 63630, Missouri","1657"
"8710000US2963631","ZCTA5 63631, Missouri","421"
"8710000US2963633","ZCTA5 63633, Missouri","369"
"8710000US2963636","ZCTA5 63636, Missouri","316"
"8710000US2963637","ZCTA5 63637, Missouri","585"
"8710000US2963638","ZCTA5 63638, Missouri","1639"
"8710000US2963640","ZCTA5 63640, Missouri","10474"
"8710000US2963645","ZCTA5 63645, Missouri","5486"
"8710000US2963648","ZCTA5 63648, Missouri","664"
"8710000US2963650","ZCTA5 63650, Missouri","2115"
"8710000US2963653","ZCTA5 63653, Missouri","493"
"8710000US2963654","ZCTA5 63654, Missouri","423"
"8710000US2963655","ZCTA5 63655, Missouri","786"
"8710000US2963656","ZCTA5 63656, Missouri","301"
"8710000US2963660","ZCTA5 63660, Missouri","1410"
"8710000US2963662","ZCTA5 63662, Missouri","566"
"8710000US2963663","ZCTA5 63663, Missouri","381"
"8710000US2963664","ZCTA5 63664, Missouri","3967"
"8710000US2963665","ZCTA5 63665, Missouri","175"
"8710000US2963666","ZCTA5 63666, Missouri","37"
"8710000US2963670","ZCTA5 63670, Missouri","5342"
"8710000US2963673","ZCTA5 63673 (part), Missouri","978"
"8710000US2963674","ZCTA5 63674, Missouri","57"
"8710000US2963675","ZCTA5 63675, Missouri","78"
"8710000US2963701","ZCTA5 63701, Missouri","15423"
"8710000US2963703","ZCTA5 63703, Missouri","4243"
"8710000US2963730","ZCTA5 63730, Missouri","1583"
"8710000US2963732","ZCTA5 63732, Missouri","361"
"8710000US2963735","ZCTA5 63735, Missouri","390"
"8710000US2963736","ZCTA5 63736, Missouri","1370"
"8710000US2963738","ZCTA5 63738, Missouri","42"
"8710000US2963739","ZCTA5 63739, Missouri","247"
"8710000US2963740","ZCTA5 63740, Missouri","2359"
"8710000US2963742","ZCTA5 63742, Missouri","38"
"8710000US2963743","ZCTA5 63743, Missouri","47"
"8710000US2963744","ZCTA5 63744, Missouri","55"
"8710000US2963745","ZCTA5 63745, Missouri","26"
"8710000US2963746","ZCTA5 63746, Missouri","25"
"8710000US2963747","ZCTA5 63747, Missouri","197"
"8710000US2963748","ZCTA5 63748, Missouri","477"
"8710000US2963750","ZCTA5 63750, Missouri","29"
"8710000US2963751","ZCTA5 63751, Missouri","658"
"8710000US2963755","ZCTA5 63755, Missouri","9984"
"8710000US2963758","ZCTA5 63758, Missouri","84"
"8710000US2963760","ZCTA5 63760, Missouri","255"
"8710000US2963763","ZCTA5 63763, Missouri","112"
"8710000US2963764","ZCTA5 63764, Missouri","2742"
"8710000US2963766","ZCTA5 63766, Missouri","555"
"8710000US2963767","ZCTA5 63767, Missouri","302"
"8710000US2963769","ZCTA5 63769, Missouri","612"
"8710000US2963770","ZCTA5 63770, Missouri","78"
"8710000US2963771","ZCTA5 63771, Missouri","1237"
"8710000US2963774","ZCTA5 63774, Missouri","45"
"8710000US2963775","ZCTA5 63775, Missouri","7559"
"8710000US2963780","ZCTA5 63780, Missouri","2867"
"8710000US2963781","ZCTA5 63781, Missouri","552"
"8710000US2963782","ZCTA5 63782, Missouri","135"
"8710000US2963783","ZCTA5 63783, Missouri","60"
"8710000US2963784","ZCTA5 63784, Missouri","107"
"8710000US2963785","ZCTA5 63785, Missouri","454"
"8710000US2963787","ZCTA5 63787, Missouri","413"
"8710000US2963801","ZCTA5 63801, Missouri","10112"
"8710000US2963820","ZCTA5 63820, Missouri","104"
"8710000US2963821","ZCTA5 63821, Missouri","444"
"8710000US2963822","ZCTA5 63822, Missouri","1329"
"8710000US2963823","ZCTA5 63823, Missouri","566"
"8710000US2963824","ZCTA5 63824, Missouri","69"
"8710000US2963825","ZCTA5 63825, Missouri","1963"
"8710000US2963826","ZCTA5 63826, Missouri","43"
"8710000US2963827","ZCTA5 63827, Missouri","400"
"8710000US2963828","ZCTA5 63828, Missouri","123"
"8710000US2963829","ZCTA5 63829, Missouri","576"
"8710000US2963830","ZCTA5 63830, Missouri","3140"
"8710000US2963833","ZCTA5 63833, Missouri","110"
"8710000US2963834","ZCTA5 63834, Missouri","2431"
"8710000US2963837","ZCTA5 63837, Missouri","742"
"8710000US2963839","ZCTA5 63839, Missouri","197"
"8710000US2963841","ZCTA5 63841, Missouri","5977"
"8710000US2963845","ZCTA5 63845, Missouri","2585"
"8710000US2963846","ZCTA5 63846, Missouri","711"
"8710000US2963847","ZCTA5 63847, Missouri","34"
"8710000US2963848","ZCTA5 63848, Missouri","671"
"8710000US2963849","ZCTA5 63849, Missouri","80"
"8710000US2963851","ZCTA5 63851, Missouri","1920"
"8710000US2963852","ZCTA5 63852, Missouri","655"
"8710000US2963853","ZCTA5 63853, Missouri","120"
"8710000US2963855","ZCTA5 63855, Missouri","524"
"8710000US2963857","ZCTA5 63857, Missouri","5698"
"8710000US2963860","ZCTA5 63860, Missouri","60"
"8710000US2963862","ZCTA5 63862, Missouri","806"
"8710000US2963863","ZCTA5 63863, Missouri","2982"
"8710000US2963866","ZCTA5 63866, Missouri","244"
"8710000US2963867","ZCTA5 63867, Missouri","446"
"8710000US2963868","ZCTA5 63868, Missouri","434"
"8710000US2963869","ZCTA5 63869, Missouri","1743"
"8710000US2963870","ZCTA5 63870, Missouri","512"
"8710000US2963873","ZCTA5 63873, Missouri","2165"
"8710000US2963874","ZCTA5 63874, Missouri","171"
"8710000US2963876","ZCTA5 63876, Missouri","1029"
"8710000US2963877","ZCTA5 63877, Missouri","1716"
"8710000US2963878","ZCTA5 63878, Missouri","67"
"8710000US2963879","ZCTA5 63879, Missouri","366"
"8710000US2963880","ZCTA5 63880, Missouri","41"
"8710000US2963882","ZCTA5 63882, Missouri","238"
"8710000US2963901","ZCTA5 63901, Missouri","15651"
"8710000US2963902","ZCTA5 63902, Missouri","0"
"8710000US2963932","ZCTA5 63932, Missouri","587"
"8710000US2963933","ZCTA5 63933, Missouri","1667"
"8710000US2963934","ZCTA5 63934, Missouri","110"
"8710000US2963935","ZCTA5 63935, Missouri","4817"
"8710000US2963936","ZCTA5 63936, Missouri","358"
"8710000US2963937","ZCTA5 63937, Missouri","1335"
"8710000US2963939","ZCTA5 63939, Missouri","613"
"8710000US2963940","ZCTA5 63940, Missouri","677"
"8710000US2963941","ZCTA5 63941, Missouri","216"
